Index,TIMESTAMP,BID_PRICE,BID_SIZE,ASK_PRICE,ASK_SIZE
68,2014-01-02 01:15:30.248910,233.23,3.0,233.28,5.0
69,2014-01-02 01:15:30.748264,233.24,1.0,233.28,3.0
70,2014-01-02 01:15:31.248059,233.22,3.0,233.28,1.0
71,2014-01-02 01:15:31.748317,233.22,2.0,233.28,2.0
72,2014-01-02 01:15:32.248639,233.22,1.0,233.28,1.0
73,2014-01-02 01:15:32.748695,233.23,2.0,233.28,2.0
74,2014-01-02 01:15:34.748941,233.23,2.0,233.27,1.0
75,2014-01-02 01:15:35.749248,233.22,2.0,233.27,3.0
76,2014-01-02 01:15:36.249248,233.22,3.0,233.27,2.0
77,2014-01-02 01:15:36.749638,233.22,2.0,233.27,4.0
78,2014-01-02 01:15:37.249619,233.22,1.0,233.27,6.0
79,2014-01-02 01:15:37.749711,233.21,2.0,233.26,4.0
80,2014-01-02 01:15:38.249870,233.21,1.0,233.26,5.0
81,2014-01-02 01:15:38.749885,233.23,2.0,233.27,3.0
82,2014-01-02 01:15:39.249741,233.22,1.0,233.26,1.0
83,2014-01-02 01:15:39.749858,233.2,2.0,233.27,2.0
84,2014-01-02 01:15:40.250185,233.21,2.0,233.25,1.0
85,2014-01-02 01:15:40.750138,233.21,2.0,233.27,2.0
86,2014-01-02 01:15:41.250343,233.21,2.0,233.26,2.0
87,2014-01-02 01:15:42.250426,233.24,3.0,233.28,1.0
88,2014-01-02 01:15:42.750396,233.24,4.0,233.28,1.0
89,2014-01-02 01:15:43.251037,233.25,13.0,233.29,1.0
90,2014-01-02 01:15:43.750964,233.28,1.0,233.32,2.0
91,2014-01-02 01:15:44.251803,233.26,3.0,233.32,1.0
92,2014-01-02 01:15:44.751976,233.26,3.0,233.31,6.0
93,2014-01-02 01:15:45.251160,233.27,1.0,233.31,6.0
94,2014-01-02 01:15:45.751320,233.25,10.0,233.3,1.0
95,2014-01-02 01:15:46.251210,233.26,2.0,233.34,3.0
96,2014-01-02 01:15:46.751326,233.26,2.0,233.3,1.0
97,2014-01-02 01:15:47.251394,233.27,1.0,233.34,2.0
98,2014-01-02 01:15:47.751487,233.25,12.0,233.31,1.0
99,2014-01-02 01:15:48.251712,233.25,11.0,233.31,3.0
100,2014-01-02 01:15:48.751656,233.25,10.0,233.31,3.0
101,2014-01-02 01:15:49.752125,233.25,5.0,233.3,2.0
102,2014-01-02 01:15:50.752286,233.25,5.0,233.3,5.0
103,2014-01-02 01:15:51.255924,233.28,3.0,233.37,3.0
104,2014-01-02 01:15:51.750025,233.27,1.0,233.34,5.0
105,2014-01-02 01:15:52.253292,233.26,1.0,233.33,4.0
106,2014-01-02 01:15:52.753072,233.23,1.0,233.31,2.0
107,2014-01-02 01:15:53.253292,233.23,1.0,233.29,1.0
108,2014-01-02 01:15:53.753184,233.22,3.0,233.28,1.0
109,2014-01-02 01:15:54.252904,233.22,4.0,233.28,1.0
110,2014-01-02 01:15:54.753177,233.22,2.0,233.28,3.0
111,2014-01-02 01:15:55.253301,233.21,6.0,233.27,3.0
112,2014-01-02 01:15:55.753192,233.21,6.0,233.26,1.0
113,2014-01-02 01:15:56.253280,233.21,8.0,233.26,2.0
114,2014-01-02 01:15:56.753353,233.22,1.0,233.26,3.0
115,2014-01-02 01:15:57.253468,233.22,1.0,233.26,2.0
116,2014-01-02 01:15:57.753548,233.21,7.0,233.26,1.0
117,2014-01-02 01:15:58.253862,233.21,7.0,233.26,2.0
118,2014-01-02 01:15:58.754014,233.21,6.0,233.26,4.0
119,2014-01-02 01:15:59.253871,233.21,9.0,233.26,3.0
120,2014-01-02 01:15:59.753941,233.22,1.0,233.26,3.0
121,2014-01-02 01:16:00.254319,233.22,3.0,233.26,1.0
122,2014-01-02 01:16:00.754462,233.19,3.0,233.25,2.0
123,2014-01-02 01:16:01.255280,233.2,3.0,233.24,1.0
124,2014-01-02 01:16:01.754730,233.18,12.0,233.25,1.0
125,2014-01-02 01:16:02.255523,233.17,8.0,233.24,7.0
126,2014-01-02 01:16:02.754941,233.17,8.0,233.23,2.0
127,2014-01-02 01:16:03.255005,233.16,2.0,233.2,2.0
128,2014-01-02 01:16:03.755325,233.14,5.0,233.2,3.0
129,2014-01-02 01:16:04.255197,233.16,1.0,233.2,3.0
130,2014-01-02 01:16:04.755958,233.06,3.0,233.14,1.0
131,2014-01-02 01:16:05.250472,233.11,2.0,233.18,10.0
132,2014-01-02 01:16:05.755489,233.11,3.0,233.18,5.0
133,2014-01-02 01:16:06.253125,233.11,2.0,233.18,3.0
134,2014-01-02 01:16:06.755267,233.12,3.0,233.18,2.0
135,2014-01-02 01:16:07.255733,233.12,3.0,233.18,1.0
136,2014-01-02 01:16:07.755457,233.12,3.0,233.2,5.0
137,2014-01-02 01:16:08.255733,233.14,2.0,233.2,2.0
138,2014-01-02 01:16:08.756032,233.13,2.0,233.2,3.0
139,2014-01-02 01:16:09.256957,233.14,4.0,233.21,1.0
140,2014-01-02 01:16:09.757083,233.16,2.0,233.23,2.0
141,2014-01-02 01:16:10.256330,233.16,2.0,233.21,1.0
142,2014-01-02 01:16:10.756257,233.15,1.0,233.21,2.0
143,2014-01-02 01:16:11.256244,233.14,4.0,233.22,3.0
144,2014-01-02 01:16:11.756389,233.14,3.0,233.2,1.0
145,2014-01-02 01:16:12.256578,233.14,1.0,233.21,3.0
146,2014-01-02 01:16:12.756805,233.12,1.0,233.16,1.0
147,2014-01-02 01:16:13.256885,233.11,5.0,233.19,3.0
148,2014-01-02 01:16:13.756563,233.11,7.0,233.19,1.0
149,2014-01-02 01:16:14.256809,233.11,6.0,233.19,1.0
150,2014-01-02 01:16:15.257058,233.12,1.0,233.19,1.0
151,2014-01-02 01:16:15.757746,233.13,4.0,233.19,1.0
152,2014-01-02 01:16:17.757338,233.14,1.0,233.19,1.0
153,2014-01-02 01:16:18.257587,233.14,2.0,233.2,5.0
154,2014-01-02 01:16:18.758003,233.14,3.0,233.2,4.0
155,2014-01-02 01:16:19.257936,233.14,4.0,233.2,4.0
156,2014-01-02 01:16:19.758108,233.16,5.0,233.24,1.0
157,2014-01-02 01:16:20.258023,233.17,2.0,233.24,1.0
158,2014-01-02 01:16:20.755783,233.22,7.0,233.28,5.0
159,2014-01-02 01:16:21.258535,233.22,9.0,233.28,6.0
160,2014-01-02 01:16:21.758607,233.22,9.0,233.28,7.0
161,2014-01-02 01:16:22.758404,233.22,10.0,233.28,8.0
162,2014-01-02 01:16:23.759001,233.22,9.0,233.28,5.0
163,2014-01-02 01:16:24.758779,233.22,9.0,233.28,4.0
164,2014-01-02 01:16:25.259028,233.23,2.0,233.29,2.0
165,2014-01-02 01:16:25.759206,233.24,2.0,233.3,1.0
166,2014-01-02 01:16:26.759422,233.24,1.0,233.3,1.0
167,2014-01-02 01:16:27.759537,233.24,2.0,233.3,1.0
168,2014-01-02 01:16:28.259516,233.24,1.0,233.3,1.0
169,2014-01-02 01:16:28.759529,233.24,4.0,233.3,1.0
170,2014-01-02 01:16:29.259829,233.24,3.0,233.3,2.0
171,2014-01-02 01:16:30.760080,233.24,3.0,233.29,1.0
172,2014-01-02 01:16:31.256683,233.23,3.0,233.27,2.0
173,2014-01-02 01:16:31.760035,233.23,2.0,233.29,2.0
174,2014-01-02 01:16:32.260101,233.23,1.0,233.28,1.0
175,2014-01-02 01:16:32.758878,233.27,2.0,233.31,1.0
176,2014-01-02 01:16:33.260845,233.23,1.0,233.3,2.0
177,2014-01-02 01:16:33.760514,233.23,2.0,233.3,1.0
178,2014-01-02 01:16:34.260400,233.24,3.0,233.3,1.0
179,2014-01-02 01:16:34.760697,233.24,4.0,233.3,1.0
180,2014-01-02 01:16:35.760723,233.24,4.0,233.3,3.0
181,2014-01-02 01:16:36.262579,233.24,4.0,233.3,2.0
182,2014-01-02 01:16:37.261715,233.24,4.0,233.3,3.0
183,2014-01-02 01:16:37.762389,233.25,3.0,233.3,2.0
184,2014-01-02 01:16:38.763101,233.28,10.0,233.34,6.0
185,2014-01-02 01:16:39.262319,233.28,10.0,233.34,7.0
186,2014-01-02 01:16:40.262459,233.28,9.0,233.34,7.0
187,2014-01-02 01:16:40.763026,233.28,9.0,233.33,2.0
188,2014-01-02 01:16:41.262704,233.27,4.0,233.33,1.0
189,2014-01-02 01:16:42.261284,233.26,1.0,233.33,3.0
190,2014-01-02 01:16:42.762696,233.26,3.0,233.34,6.0
191,2014-01-02 01:16:43.263023,233.27,1.0,233.33,1.0
192,2014-01-02 01:16:44.263507,233.29,2.0,233.33,1.0
193,2014-01-02 01:16:44.764078,233.29,2.0,233.34,6.0
194,2014-01-02 01:16:45.263378,233.29,4.0,233.34,6.0
195,2014-01-02 01:16:45.763898,233.29,7.0,233.34,8.0
196,2014-01-02 01:16:46.264024,233.29,7.0,233.33,5.0
197,2014-01-02 01:16:46.763987,233.29,8.0,233.34,8.0
198,2014-01-02 01:16:47.764474,233.29,6.0,233.34,7.0
199,2014-01-02 01:16:48.264348,233.3,2.0,233.34,7.0
200,2014-01-02 01:16:48.764495,233.3,4.0,233.34,8.0
201,2014-01-02 01:16:49.264773,233.29,4.0,233.34,8.0
202,2014-01-02 01:16:49.764306,233.3,2.0,233.36,1.0
203,2014-01-02 01:16:50.265006,233.3,5.0,233.36,1.0
204,2014-01-02 01:16:50.765395,233.34,11.0,233.38,4.0
205,2014-01-02 01:16:51.265917,233.34,1.0,233.38,4.0
206,2014-01-02 01:16:51.765965,233.32,3.0,233.38,4.0
207,2014-01-02 01:16:52.266057,233.32,1.0,233.37,10.0
208,2014-01-02 01:16:52.766083,233.32,1.0,233.37,8.0
209,2014-01-02 01:16:53.265952,233.32,3.0,233.38,4.0
210,2014-01-02 01:16:55.266670,233.33,2.0,233.38,3.0
211,2014-01-02 01:16:55.766428,233.33,1.0,233.38,3.0
212,2014-01-02 01:16:56.266527,233.33,1.0,233.37,3.0
213,2014-01-02 01:16:56.766567,233.33,2.0,233.38,3.0
214,2014-01-02 01:16:57.266695,233.32,7.0,233.38,2.0
215,2014-01-02 01:16:57.766602,233.34,1.0,233.42,4.0
216,2014-01-02 01:16:58.267731,233.37,2.0,233.43,3.0
217,2014-01-02 01:16:58.767865,233.39,1.0,233.43,3.0
218,2014-01-02 01:16:59.767920,233.36,2.0,233.4,2.0
219,2014-01-02 01:17:00.268068,233.37,2.0,233.44,3.0
220,2014-01-02 01:17:00.768542,233.39,1.0,233.46,1.0
221,2014-01-02 01:17:01.268348,233.39,2.0,233.46,1.0
222,2014-01-02 01:17:01.768400,233.39,2.0,233.46,2.0
223,2014-01-02 01:17:02.768990,233.44,8.0,233.48,1.0
224,2014-01-02 01:17:03.268850,233.44,8.0,233.49,4.0
225,2014-01-02 01:17:03.769006,233.45,3.0,233.5,1.0
226,2014-01-02 01:17:04.268988,233.44,7.0,233.5,6.0
227,2014-01-02 01:17:04.769251,233.47,3.0,233.52,1.0
228,2014-01-02 01:17:05.269262,233.45,1.0,233.51,1.0
229,2014-01-02 01:17:05.769318,233.45,1.0,233.5,1.0
230,2014-01-02 01:17:06.269797,233.44,11.0,233.48,2.0
231,2014-01-02 01:17:06.769905,233.41,3.0,233.48,3.0
232,2014-01-02 01:17:07.269875,233.41,1.0,233.48,6.0
233,2014-01-02 01:17:07.770004,233.4,3.0,233.44,1.0
234,2014-01-02 01:17:08.270339,233.35,1.0,233.43,1.0
235,2014-01-02 01:17:08.770361,233.37,4.0,233.44,1.0
236,2014-01-02 01:17:09.270347,233.39,1.0,233.46,1.0
237,2014-01-02 01:17:09.770446,233.37,3.0,233.44,1.0
238,2014-01-02 01:17:10.270753,233.37,4.0,233.45,3.0
239,2014-01-02 01:17:10.770616,233.37,4.0,233.45,1.0
240,2014-01-02 01:17:11.270958,233.46,11.0,233.52,1.0
241,2014-01-02 01:17:12.271046,233.48,2.0,233.52,1.0
242,2014-01-02 01:17:12.771118,233.46,12.0,233.52,3.0
243,2014-01-02 01:17:13.270963,233.46,11.0,233.52,3.0
244,2014-01-02 01:17:13.771705,233.46,11.0,233.51,1.0
245,2014-01-02 01:17:14.271645,233.46,11.0,233.51,2.0
246,2014-01-02 01:17:14.771922,233.49,6.0,233.52,1.0
247,2014-01-02 01:17:15.272273,233.46,11.0,233.52,3.0
248,2014-01-02 01:17:15.772428,233.46,12.0,233.52,2.0
249,2014-01-02 01:17:16.272234,233.46,12.0,233.52,7.0
250,2014-01-02 01:17:16.772271,233.46,12.0,233.51,1.0
251,2014-01-02 01:17:17.272409,233.46,9.0,233.51,4.0
252,2014-01-02 01:17:17.772700,233.46,11.0,233.5,1.0
253,2014-01-02 01:17:18.273246,233.47,1.0,233.52,3.0
254,2014-01-02 01:17:18.773138,233.47,1.0,233.51,1.0
255,2014-01-02 01:17:19.273314,233.46,11.0,233.51,1.0
256,2014-01-02 01:17:19.773361,233.47,9.0,233.52,2.0
257,2014-01-02 01:17:20.273097,233.48,1.0,233.52,2.0
258,2014-01-02 01:17:20.773415,233.48,1.0,233.52,1.0
259,2014-01-02 01:17:21.273976,233.47,2.0,233.52,1.0
260,2014-01-02 01:17:21.773850,233.46,17.0,233.52,1.0
261,2014-01-02 01:17:22.274219,233.46,16.0,233.52,8.0
262,2014-01-02 01:17:22.774226,233.46,15.0,233.5,1.0
263,2014-01-02 01:17:23.274599,233.44,4.0,233.49,2.0
264,2014-01-02 01:17:23.774637,233.46,5.0,233.5,3.0
265,2014-01-02 01:17:24.274635,233.46,5.0,233.51,1.0
266,2014-01-02 01:17:24.774421,233.46,5.0,233.5,1.0
267,2014-01-02 01:17:25.774768,233.44,3.0,233.5,1.0
268,2014-01-02 01:17:26.274882,233.44,4.0,233.48,2.0
269,2014-01-02 01:17:26.775230,233.45,1.0,233.5,1.0
270,2014-01-02 01:17:27.275292,233.44,5.0,233.49,5.0
271,2014-01-02 01:17:27.775611,233.44,4.0,233.48,2.0
272,2014-01-02 01:17:28.775783,233.41,1.0,233.47,1.0
273,2014-01-02 01:17:29.278334,233.41,2.0,233.46,1.0
274,2014-01-02 01:17:29.775936,233.41,3.0,233.46,6.0
275,2014-01-02 01:17:30.776171,233.42,1.0,233.49,6.0
276,2014-01-02 01:17:31.276412,233.42,4.0,233.48,1.0
277,2014-01-02 01:17:31.776296,233.42,2.0,233.48,1.0
278,2014-01-02 01:17:32.776143,233.43,3.0,233.48,1.0
279,2014-01-02 01:17:33.276636,233.41,2.0,233.45,2.0
280,2014-01-02 01:17:35.777136,233.4,2.0,233.45,2.0
281,2014-01-02 01:17:37.777892,233.4,2.0,233.44,6.0
282,2014-01-02 01:17:38.778214,233.4,3.0,233.45,1.0
283,2014-01-02 01:17:40.778343,233.4,4.0,233.45,1.0
284,2014-01-02 01:17:41.278782,233.42,5.0,233.48,3.0
285,2014-01-02 01:17:41.778686,233.42,4.0,233.47,1.0
286,2014-01-02 01:17:42.778601,233.42,5.0,233.47,1.0
287,2014-01-02 01:17:43.277621,233.42,5.0,233.48,3.0
288,2014-01-02 01:17:43.779474,233.42,6.0,233.48,3.0
289,2014-01-02 01:17:44.279564,233.43,1.0,233.48,2.0
290,2014-01-02 01:17:45.279784,233.43,1.0,233.48,3.0
291,2014-01-02 01:17:45.779995,233.44,1.0,233.49,8.0
292,2014-01-02 01:17:46.280102,233.44,13.0,233.49,9.0
293,2014-01-02 01:17:46.780277,233.46,1.0,233.5,1.0
294,2014-01-02 01:17:47.280495,233.46,19.0,233.52,2.0
295,2014-01-02 01:17:48.280993,233.48,18.0,233.52,1.0
296,2014-01-02 01:17:48.780782,233.49,2.0,233.52,1.0
297,2014-01-02 01:17:49.781056,233.5,13.0,233.52,1.0
298,2014-01-02 01:17:50.280909,233.52,3.0,233.59,1.0
299,2014-01-02 01:17:50.781573,233.55,5.0,233.59,1.0
300,2014-01-02 01:17:51.281490,233.56,1.0,233.61,10.0
301,2014-01-02 01:17:51.781905,233.59,2.0,233.68,1.0
302,2014-01-02 01:17:52.281740,233.81,2.0,233.9,1.0
303,2014-01-02 01:17:52.783220,233.79,1.0,233.92,4.0
304,2014-01-02 01:17:53.282422,233.86,1.0,233.9,4.0
305,2014-01-02 01:17:53.777306,233.85,12.0,233.93,15.0
306,2014-01-02 01:17:54.282529,233.85,12.0,233.91,1.0
307,2014-01-02 01:17:54.782586,233.86,1.0,233.91,2.0
308,2014-01-02 01:17:55.282907,233.85,5.0,233.9,6.0
309,2014-01-02 01:17:55.782767,233.78,1.0,233.86,3.0
310,2014-01-02 01:17:56.278403,233.77,6.0,233.84,2.0
311,2014-01-02 01:17:56.782876,233.79,1.0,233.84,3.0
312,2014-01-02 01:17:57.283232,233.79,1.0,233.84,5.0
313,2014-01-02 01:17:57.783444,233.77,2.0,233.83,7.0
314,2014-01-02 01:17:58.283061,233.76,17.0,233.82,4.0
315,2014-01-02 01:17:58.784423,233.76,17.0,233.8,1.0
316,2014-01-02 01:17:59.283723,233.78,2.0,233.82,2.0
317,2014-01-02 01:18:00.284206,233.76,17.0,233.81,1.0
318,2014-01-02 01:18:00.784257,233.76,17.0,233.82,4.0
319,2014-01-02 01:18:01.284520,233.76,17.0,233.81,5.0
320,2014-01-02 01:18:02.284515,233.76,17.0,233.8,3.0
321,2014-01-02 01:18:02.784828,233.76,17.0,233.8,2.0
322,2014-01-02 01:18:03.284888,233.73,3.0,233.79,3.0
323,2014-01-02 01:18:03.784871,233.73,3.0,233.79,4.0
324,2014-01-02 01:18:04.285280,233.73,1.0,233.78,4.0
325,2014-01-02 01:18:04.784880,233.73,2.0,233.78,4.0
326,2014-01-02 01:18:05.285615,233.73,1.0,233.78,4.0
327,2014-01-02 01:18:05.785154,233.73,1.0,233.79,1.0
328,2014-01-02 01:18:06.285860,233.72,3.0,233.77,3.0
329,2014-01-02 01:18:06.785938,233.7,2.0,233.75,1.0
330,2014-01-02 01:18:07.286088,233.69,1.0,233.75,2.0
331,2014-01-02 01:18:07.786378,233.69,1.0,233.74,5.0
332,2014-01-02 01:18:08.286341,233.68,2.0,233.73,3.0
333,2014-01-02 01:18:08.787042,233.68,1.0,233.72,3.0
334,2014-01-02 01:18:09.786897,233.66,1.0,233.72,7.0
335,2014-01-02 01:18:10.286839,233.67,1.0,233.73,3.0
336,2014-01-02 01:18:10.786867,233.65,4.0,233.73,6.0
337,2014-01-02 01:18:11.287016,233.65,5.0,233.73,6.0
338,2014-01-02 01:18:11.787332,233.65,2.0,233.71,3.0
339,2014-01-02 01:18:12.287555,233.66,1.0,233.72,6.0
340,2014-01-02 01:18:12.787110,233.66,1.0,233.71,1.0
341,2014-01-02 01:18:13.287429,233.66,2.0,233.7,1.0
342,2014-01-02 01:18:13.787473,233.67,6.0,233.73,3.0
343,2014-01-02 01:18:14.787884,233.71,4.0,233.75,1.0
344,2014-01-02 01:18:15.287827,233.71,3.0,233.75,1.0
345,2014-01-02 01:18:15.787924,233.7,2.0,233.76,1.0
346,2014-01-02 01:18:16.288125,233.73,2.0,233.78,4.0
347,2014-01-02 01:18:16.788382,233.73,3.0,233.78,2.0
348,2014-01-02 01:18:17.288533,233.71,4.0,233.77,2.0
349,2014-01-02 01:18:17.788467,233.71,1.0,233.76,1.0
350,2014-01-02 01:18:18.288500,233.7,2.0,233.76,2.0
351,2014-01-02 01:18:19.288830,233.71,1.0,233.76,5.0
352,2014-01-02 01:18:19.788876,233.7,3.0,233.76,1.0
353,2014-01-02 01:18:20.288912,233.7,1.0,233.76,4.0
354,2014-01-02 01:18:20.788910,233.69,5.0,233.76,4.0
355,2014-01-02 01:18:21.289297,233.69,3.0,233.75,4.0
356,2014-01-02 01:18:21.789365,233.69,3.0,233.75,1.0
357,2014-01-02 01:18:22.289690,233.69,2.0,233.74,2.0
358,2014-01-02 01:18:22.789737,233.69,2.0,233.75,5.0
359,2014-01-02 01:18:23.289886,233.69,6.0,233.75,3.0
360,2014-01-02 01:18:24.290033,233.7,3.0,233.75,1.0
361,2014-01-02 01:18:24.789879,233.71,1.0,233.75,1.0
362,2014-01-02 01:18:25.290222,233.71,2.0,233.75,2.0
363,2014-01-02 01:18:25.790098,233.71,3.0,233.75,1.0
364,2014-01-02 01:18:26.290212,233.71,4.0,233.75,1.0
365,2014-01-02 01:18:26.788785,233.74,2.0,233.78,4.0
366,2014-01-02 01:18:27.290602,233.73,16.0,233.78,4.0
367,2014-01-02 01:18:27.790819,233.74,1.0,233.78,3.0
368,2014-01-02 01:18:28.290793,233.75,1.0,233.79,7.0
369,2014-01-02 01:18:28.791340,233.74,2.0,233.79,7.0
370,2014-01-02 01:18:29.291508,233.75,2.0,233.81,4.0
371,2014-01-02 01:18:29.791866,233.76,4.0,233.82,1.0
372,2014-01-02 01:18:30.291933,233.78,1.0,233.82,1.0
373,2014-01-02 01:18:30.791942,233.78,1.0,233.83,4.0
374,2014-01-02 01:18:31.291970,233.79,1.0,233.84,3.0
375,2014-01-02 01:18:31.792021,233.77,1.0,233.84,6.0
376,2014-01-02 01:18:32.292298,233.78,4.0,233.84,3.0
377,2014-01-02 01:18:32.792378,233.78,4.0,233.84,2.0
378,2014-01-02 01:18:33.292835,233.79,3.0,233.85,1.0
379,2014-01-02 01:18:33.792840,233.78,2.0,233.84,4.0
380,2014-01-02 01:18:34.291104,233.78,1.0,233.83,1.0
381,2014-01-02 01:18:34.793037,233.77,3.0,233.82,4.0
382,2014-01-02 01:18:35.292903,233.75,1.0,233.81,3.0
383,2014-01-02 01:18:35.792768,233.74,1.0,233.79,2.0
384,2014-01-02 01:18:36.293723,233.73,1.0,233.79,2.0
385,2014-01-02 01:18:38.794540,233.72,6.0,233.78,3.0
386,2014-01-02 01:18:39.294268,233.73,1.0,233.79,4.0
387,2014-01-02 01:18:40.294383,233.72,3.0,233.78,5.0
388,2014-01-02 01:18:40.794311,233.73,3.0,233.79,5.0
389,2014-01-02 01:18:41.294380,233.73,1.0,233.78,1.0
390,2014-01-02 01:18:41.794572,233.77,6.0,233.81,1.0
391,2014-01-02 01:18:42.294567,233.75,1.0,233.81,2.0
392,2014-01-02 01:18:42.794498,233.75,2.0,233.81,3.0
393,2014-01-02 01:18:43.292429,233.75,5.0,233.81,1.0
394,2014-01-02 01:18:44.295688,233.75,13.0,233.8,1.0
395,2014-01-02 01:18:44.795824,233.75,13.0,233.8,2.0
396,2014-01-02 01:18:45.295879,233.75,14.0,233.81,2.0
397,2014-01-02 01:18:45.795762,233.75,16.0,233.81,12.0
398,2014-01-02 01:18:46.796149,233.75,15.0,233.8,1.0
399,2014-01-02 01:18:47.296025,233.76,1.0,233.8,6.0
400,2014-01-02 01:18:47.796126,233.76,1.0,233.8,7.0
401,2014-01-02 01:18:48.296251,233.75,16.0,233.79,1.0
402,2014-01-02 01:18:49.296582,233.75,15.0,233.78,1.0
403,2014-01-02 01:18:49.796427,233.75,16.0,233.8,8.0
404,2014-01-02 01:18:50.296491,233.75,15.0,233.78,3.0
405,2014-01-02 01:18:50.796571,233.75,16.0,233.78,3.0
406,2014-01-02 01:18:51.296700,233.76,1.0,233.79,1.0
407,2014-01-02 01:18:52.295311,233.76,1.0,233.79,2.0
408,2014-01-02 01:18:53.297273,233.75,16.0,233.78,2.0
409,2014-01-02 01:18:53.797351,233.75,15.0,233.78,3.0
410,2014-01-02 01:18:54.297269,233.75,13.0,233.78,4.0
411,2014-01-02 01:18:54.797552,233.75,11.0,233.78,2.0
412,2014-01-02 01:18:55.298034,233.74,3.0,233.78,2.0
413,2014-01-02 01:18:55.797960,233.74,3.0,233.77,2.0
414,2014-01-02 01:18:56.297644,233.74,3.0,233.77,3.0
415,2014-01-02 01:18:56.797747,233.74,6.0,233.77,5.0
416,2014-01-02 01:18:57.297828,233.74,5.0,233.77,6.0
417,2014-01-02 01:18:57.798198,233.73,5.0,233.77,8.0
418,2014-01-02 01:18:58.298174,233.73,3.0,233.76,2.0
419,2014-01-02 01:18:59.299805,233.72,3.0,233.76,1.0
420,2014-01-02 01:18:59.800223,233.7,1.0,233.75,5.0
421,2014-01-02 01:19:00.300040,233.7,1.0,233.75,2.0
422,2014-01-02 01:19:00.800339,233.7,2.0,233.74,1.0
423,2014-01-02 01:19:01.300373,233.7,5.0,233.76,1.0
424,2014-01-02 01:19:01.800248,233.7,4.0,233.76,1.0
425,2014-01-02 01:19:02.299341,233.71,4.0,233.77,9.0
426,2014-01-02 01:19:03.300979,233.67,2.0,233.73,2.0
427,2014-01-02 01:19:04.301001,233.68,4.0,233.74,2.0
428,2014-01-02 01:19:04.801128,233.69,1.0,233.74,1.0
429,2014-01-02 01:19:06.301904,233.67,2.0,233.72,4.0
430,2014-01-02 01:19:06.802305,233.68,4.0,233.75,2.0
431,2014-01-02 01:19:07.302121,233.67,3.0,233.72,3.0
432,2014-01-02 01:19:07.802542,233.68,1.0,233.72,3.0
433,2014-01-02 01:19:09.302494,233.67,5.0,233.72,5.0
434,2014-01-02 01:19:09.802658,233.68,9.0,233.72,2.0
435,2014-01-02 01:19:10.302701,233.68,8.0,233.72,2.0
436,2014-01-02 01:19:10.803108,233.68,5.0,233.72,3.0
437,2014-01-02 01:19:11.302744,233.68,5.0,233.72,5.0
438,2014-01-02 01:19:11.803149,233.68,4.0,233.72,5.0
439,2014-01-02 01:19:12.303102,233.65,3.0,233.71,9.0
440,2014-01-02 01:19:13.303402,233.66,2.0,233.71,9.0
441,2014-01-02 01:19:13.803959,233.66,2.0,233.71,8.0
442,2014-01-02 01:19:14.304010,233.65,2.0,233.7,5.0
443,2014-01-02 01:19:14.804027,233.65,6.0,233.69,1.0
444,2014-01-02 01:19:15.304182,233.63,2.0,233.68,3.0
445,2014-01-02 01:19:15.804086,233.63,1.0,233.68,3.0
446,2014-01-02 01:19:16.303909,233.63,1.0,233.68,1.0
447,2014-01-02 01:19:16.804323,233.62,4.0,233.68,1.0
448,2014-01-02 01:19:17.304531,233.63,1.0,233.68,1.0
449,2014-01-02 01:19:17.804665,233.63,2.0,233.7,5.0
450,2014-01-02 01:19:18.304677,233.64,1.0,233.69,4.0
451,2014-01-02 01:19:18.805086,233.63,1.0,233.68,3.0
452,2014-01-02 01:19:19.805424,233.64,1.0,233.7,6.0
453,2014-01-02 01:19:20.305178,233.62,2.0,233.67,7.0
454,2014-01-02 01:19:21.305975,233.62,2.0,233.66,1.0
455,2014-01-02 01:19:21.805666,233.62,4.0,233.66,1.0
456,2014-01-02 01:19:22.305879,233.62,4.0,233.65,1.0
457,2014-01-02 01:19:22.806070,233.62,5.0,233.66,1.0
458,2014-01-02 01:19:23.306165,233.62,2.0,233.65,1.0
459,2014-01-02 01:19:23.806240,233.62,1.0,233.65,1.0
460,2014-01-02 01:19:24.806962,233.58,1.0,233.64,6.0
461,2014-01-02 01:19:25.306561,233.6,1.0,233.64,4.0
462,2014-01-02 01:19:25.806800,233.59,2.0,233.65,3.0
463,2014-01-02 01:19:26.306896,233.61,5.0,233.65,6.0
464,2014-01-02 01:19:26.806885,233.61,5.0,233.64,1.0
465,2014-01-02 01:19:27.806707,233.61,4.0,233.65,6.0
466,2014-01-02 01:19:28.307133,233.61,10.0,233.65,4.0
467,2014-01-02 01:19:28.807687,233.61,11.0,233.65,4.0
468,2014-01-02 01:19:29.307902,233.62,3.0,233.66,1.0
469,2014-01-02 01:19:29.807578,233.62,9.0,233.66,1.0
470,2014-01-02 01:19:30.307751,233.62,8.0,233.66,1.0
471,2014-01-02 01:19:31.308143,233.63,1.0,233.66,4.0
472,2014-01-02 01:19:31.808017,233.63,2.0,233.66,4.0
473,2014-01-02 01:19:32.808441,233.62,2.0,233.66,5.0
474,2014-01-02 01:19:33.308516,233.61,1.0,233.65,1.0
475,2014-01-02 01:19:34.308462,233.61,1.0,233.65,4.0
476,2014-01-02 01:19:34.808612,233.6,2.0,233.65,9.0
477,2014-01-02 01:19:35.308641,233.6,3.0,233.65,9.0
